GEOID,totp,medincome,pmale,pwhite,pblk,pasn,phisp,poor,punemp,pcol,p65old,NAME,lifeexp,popd,parks,envind,costb,hins
6067008005,4861,115972,0.5077144620448467,0.8294589590619215,0.011931701296029624,0.06418432421312487,0.07159020777617774,Low,0.05523893029373082,0.5344877344877345,0.17012960296235344,Other,80.8,2202.12,5,36,0.231,0.0666
6067008006,5454,78576,0.47616428309497616,0.8208654198753209,0.01595159515951595,0.048038137147048035,0.07517418408507517,Low,0.07826847398338435,0.40979056270502145,0.1938027136046938,Other,83.3,2736.86,6,32,0.252,0.0934
6067008007,3223,54621,0.48557244802978594,0.763574309649395,0.03288861309339125,0.021408625504188643,0.1607198262488365,Low,0.08023648648648649,0.32918454935622316,0.19205708966801116,Other,78.2,3850.62,4,29,0.21899999999999997,0.1547
6067008008,4582,86270,0.5242252291575731,0.795067656045395,0,0.04124836316019206,0.12418158009602794,Low,0.038442336495257114,0.4005856515373353,0.17721518987341772,Other,80.3,3941.92,2,29,0.203,0.0669
6067008009,4080,57068,0.478921568627451,0.8049019607843138,0.012254901960784314,0.030637254901960783,0.09632352941176471,Low,0.03027084439723845,0.4754692130391834,0.1463235294117647,Other,82.3,2627.42,4,31,0.204,0.08070000000000001
6067008010,5000,69337,0.4696,0.8392,0.0038,0.0658,0.0722,Low,0.024444444444444446,0.47282307265668333,0.1566,Other,80.8,2540.35,7,31,0.205,0.1255
6067008111,6530,66560,0.48621745788667686,0.7464012251148545,0.06324655436447167,0.030781010719754975,0.1453292496171516,Low,0.11154116819141449,0.12394043528064147,0.13705972434915772,Citrus Heights,77.8,5634.45,4,24,0.254,0.1346
6067008113,3921,50573,0.49273144605967867,0.675592960979342,0.005865850548329507,0.01810762560571283,0.26447334863555216,Low,0.1195079086115993,0.08351843625055531,0.07982657485335373,Citrus Heights,78.4,6045.6,1,19,0.23800000000000002,0.21050000000000002
6067008117,2213,53070,0.52643470402169,0.7559873474920922,0.00858563036601898,0.04699502937189336,0.16945323090826933,Low,0.04838709677419355,0.1925754060324826,0.15454134658834162,Other,78,5714.61,5,25,0.263,0.14150000000000001
6067008119,5560,59857,0.4631294964028777,0.8262589928057554,0.028597122302158273,0.046402877697841724,0.07913669064748201,Low,0.10392156862745099,0.20590582601755786,0.13399280575539568,Other,78.8,6162.02,7,27,0.23399999999999999,0.0977
6067008120,5111,50997,0.5184895323811387,0.8045392291136764,0.027978869105850127,0.017609078458227352,0.14517706906671884,Low,0.06939281288723669,0.16508712931825129,0.08921933085501858,Citrus Heights,76,6399.44,7,28,0.258,0.172
6067008122,3515,55581,0.4304409672830726,0.6867709815078236,0.002844950213371266,0.0492176386913229,0.2364153627311522,Low,0.12223858615611193,0.3084267330842673,0.1860597439544808,Other,80.4,3507.06,2,31,0.259,0.09820000000000001
6067008124,4189,79915,0.5017904034375746,0.7436142277393173,0.0083552160420148,0.03915015516829792,0.17020768679875867,Low,0.04871660555264536,0.29869695957233544,0.15612317975650514,Other,80,4757.58,7,24,0.22899999999999998,0.1072
6067008125,5104,64620,0.5160658307210031,0.8740203761755486,0,0.03369905956112853,0.06916144200626959,Low,0.09274873524451939,0.24325092355782893,0.13440438871473354,Other,78.4,5328.01,7,26,0.27399999999999997,0.16879999999999998
6067008127,5143,66996,0.4965973167412016,0.6544818199494459,0.04705424849309742,0.06202605483181023,0.21232743534901807,Low,0.08348214285714285,0.16397228637413394,0.06047054248493097,Other,78.8,5339.75,5,21,0.264,0.16
